,unique_mos_id,shield_no,complaint_id,mos_ethnicity,mos_gender,mos_age_incident,complainant_ethnicity,complainant_gender,complainant_age_incident,fado_type,allegation,precinct,contact_reason,Substantiated
15109,23255,4836,11720,White,M,29,Hispanic,Male,20,Abuse of Authority,Search (of person),40,PD suspected C/V of violation/crime - street,False
15110,23255,4836,11720,White,M,29,Hispanic,Male,20,Force,Physical force,40,PD suspected C/V of violation/crime - street,False
15111,23255,4836,11720,White,M,29,Hispanic,Male,20,Abuse of Authority,Threat of arrest,40,PD suspected C/V of violation/crime - street,False
15112,23255,4836,11720,White,M,29,Hispanic,Male,20,Abuse of Authority,Threat of arrest,40,PD suspected C/V of violation/crime - street,False
15113,23255,4836,11720,White,M,29,Hispanic,Male,20,Abuse of Authority,Question and/or stop,40,PD suspected C/V of violation/crime - street,False
15114,23255,4836,13649,White,M,30,Hispanic,Male,22,Force,Nightstick as club (incl asp & baton),40,PD suspected C/V of violation/crime - street,False
15115,23255,4836,13649,White,M,30,Hispanic,Male,22,Force,Physical force,40,PD suspected C/V of violation/crime - street,False
15116,23255,4836,20420,White,M,33,Hispanic,Male,23,Discourtesy,Word,43,PD suspected C/V of violation/crime - street,False
15117,23255,4836,20420,White,M,33,Hispanic,Female,21,Abuse of Authority,Threat of force (verbal or physical),43,PD suspected C/V of violation/crime - street,False
15118,23255,4836,21199,White,M,33,Black,Male,33,Abuse of Authority,Vehicle search,43,PD suspected C/V of violation/crime - auto,False
15119,23255,4836,21199,White,M,33,Black,Male,33,Abuse of Authority,Frisk,43,PD suspected C/V of violation/crime - auto,False
15120,23255,4836,21199,White,M,33,Black,Male,33,Abuse of Authority,Search (of person),43,PD suspected C/V of violation/crime - auto,False
15121,23255,4836,21199,White,M,33,Black,Male,33,Abuse of Authority,Vehicle stop,43,PD suspected C/V of violation/crime - auto,False
15122,23255,4836,21774,White,M,34,Black,Male,26,Discourtesy,Word,47,Other,False
15123,23255,4836,21774,White,M,34,Black,Male,26,Abuse of Authority,Stop,47,Other,False
15124,23255,4836,23072,White,M,34,Black,Female,22,Force,Physical force,47,Other,False
15125,23255,4836,20420,White,M,33,Hispanic,Male,23,Force,Physical force,43,PD suspected C/V of violation/crime - street,False
15126,23267,4931,9992,White,M,29,Black,Male,53,Force,Physical force,70,Moving violation,False
15127,23267,4931,10254,White,M,29,Black,Male,19,Abuse of Authority,Threat of force (verbal or physical),70,PD suspected C/V of violation/crime - street,False
15128,23267,4931,10254,White,M,29,Black,Male,19,Abuse of Authority,Question and/or stop,70,PD suspected C/V of violation/crime - street,False
15129,23267,4931,10254,White,M,29,Black,Male,19,Force,Physical force,70,PD suspected C/V of violation/crime - street,False
15130,23267,4931,11042,White,M,29,White,Male,37,Force,Physical force,66,Demonstration/protest,False
15131,23267,4931,11042,White,M,29,White,Male,43,Force,Physical force,66,Demonstration/protest,False
15132,23267,4931,11990,White,M,30,Asian,Male,21,Abuse of Authority,Frisk,70,Patrol Encounter,False
15133,23267,4931,18471,White,M,33,Black,Male,22,Force,Physical force,71,PD suspected C/V of violation/crime - street,False
15134,23267,4931,18471,White,M,33,Black,Male,22,Force,Pepper spray,71,PD suspected C/V of violation/crime - street,False
15135,23267,4931,18471,White,M,33,Black,Male,22,Force,Nightstick as club (incl asp & baton),71,PD suspected C/V of violation/crime - street,False
15136,23267,4931,22589,White,M,34,,,,Abuse of Authority,Premises entered and/or searched,69,Other,True
15137,23267,4931,36246,White,M,40,Black,Female,41,Abuse of Authority,Refusal to show search warrant,30,Execution of search warrant,False
15138,23267,4931,40804,White,M,41,Black,Male,48,Abuse of Authority,Refusal to show search warrant,71,Execution of search warrant,False
15139,23267,4931,41248,White,M,42,Black,Female,56,Abuse of Authority,Threat of arrest,73,Execution of search warrant,False
15140,23267,4931,41248,White,M,42,Black,Female,27,Abuse of Authority,Threat to notify ACS,73,Execution of search warrant,False
15141,23267,4931,41248,White,M,42,Black,Female,27,Abuse of Authority,Refusal to show search warrant,73,Execution of search warrant,False
15142,23267,4931,41248,White,M,42,Black,Female,31,Abuse of Authority,Refusal to show search warrant,73,Execution of search warrant,False
15143,23267,4931,41248,White,M,42,Black,Female,27,Abuse of Authority,Refusal to show search warrant,73,Execution of search warrant,False
15144,23267,4931,11990,White,M,30,Asian,Male,21,Abuse of Authority,Search (of person),70,Patrol Encounter,False
15145,23267,4931,41248,White,M,42,Black,Female,31,Abuse of Authority,Refusal to show search warrant,73,Execution of search warrant,False
15146,23282,1539,11772,Black,M,24,Black,Male,21,Abuse of Authority,Search (of person),120,PD suspected C/V of violation/crime - street,False
15147,23282,1539,11772,Black,M,24,,,,Abuse of Authority,Gun Drawn,120,PD suspected C/V of violation/crime - street,False
15148,23282,1539,11772,Black,M,24,Black,Male,21,Abuse of Authority,Threat of force (verbal or physical),120,PD suspected C/V of violation/crime - street,False
15149,23282,1539,11772,Black,M,24,Black,Male,21,Abuse of Authority,Question and/or stop,120,PD suspected C/V of violation/crime - street,False
15150,23282,1539,13799,Black,M,25,Black,Male,33,Discourtesy,Word,120,C/V intervened on behalf of/observed encounter w/3rd party,False
15151,23282,1539,13799,Black,M,25,Black,Male,33,Abuse of Authority,Search (of person),120,C/V intervened on behalf of/observed encounter w/3rd party,False
15152,23282,1539,13799,Black,M,25,Black,Male,33,Force,Chokehold,120,C/V intervened on behalf of/observed encounter w/3rd party,False
15153,23282,1539,13799,Black,M,25,Black,Male,33,Force,Radio as club,120,C/V intervened on behalf of/observed encounter w/3rd party,False
15154,23282,1539,13799,Black,M,25,Black,Male,33,Offensive Language,Race,120,C/V intervened on behalf of/observed encounter w/3rd party,False
15155,23282,1539,13799,Black,M,25,Black,Male,33,Abuse of Authority,Strip-searched,120,C/V intervened on behalf of/observed encounter w/3rd party,False
15156,23282,1539,13799,Black,M,25,Black,Male,33,Force,Physical force,120,C/V intervened on behalf of/observed encounter w/3rd party,False
15157,23282,1539,13799,Black,M,25,Black,Male,33,Abuse of Authority,Threat of force (verbal or physical),120,C/V intervened on behalf of/observed encounter w/3rd party,False
15158,23282,1539,13799,Black,M,25,Black,Male,33,Abuse of Authority,Stop,120,C/V intervened on behalf of/observed encounter w/3rd party,False
15159,23282,1539,22752,Black,M,28,Black,Male,14,Abuse of Authority,Stop,77,PD suspected C/V of violation/crime - street,False
15160,23282,1539,27619,Black,M,30,Black,Male,16,Abuse of Authority,Stop,67,PD suspected C/V of violation/crime - street,False
15161,23282,1539,27619,Black,M,30,Black,Male,16,Force,Gun fired,67,PD suspected C/V of violation/crime - street,True
15162,23290,4268,2393,White,M,30,,,,Force,Other - Force,44,Patrol Encounter,True
15163,23290,4268,2393,White,M,30,,,,Force,Push/Shove,44,Patrol Encounter,True
15164,23290,4268,2605,White,M,31,,,,Offensive Language,Black,75,Stop/Question/Frisk,False
15165,23290,4268,2605,White,M,31,,,,Offensive Language,Black,75,Stop/Question/Frisk,False
15166,23290,4268,2605,White,M,31,,,,Offensive Language,Black,75,Stop/Question/Frisk,False
15167,23290,4268,2605,White,M,31,,,,Offensive Language,Black,75,Stop/Question/Frisk,False
15168,23290,4268,2605,White,M,31,,,,Force,Push/Shove,75,Stop/Question/Frisk,False
15169,23290,4268,2605,White,M,31,,,,Force,Push/Shove,75,Stop/Question/Frisk,False
15170,23290,4268,2605,White,M,31,,,,Force,Mace,75,Stop/Question/Frisk,False
15171,23290,4268,2605,White,M,31,,,,Force,Mace,75,Stop/Question/Frisk,False
15172,23290,4268,2605,White,M,31,,,,Force,Mace,75,Stop/Question/Frisk,False
15173,23290,4268,2605,White,M,31,,,,Force,Mace,75,Stop/Question/Frisk,False
15174,23290,4268,2605,White,M,31,,,,Force,Push/Shove,75,Stop/Question/Frisk,False
15175,23290,4268,2605,White,M,31,,,,Force,Push/Shove,75,Stop/Question/Frisk,False
15176,23290,4268,3103,White,M,32,,,,Force,Push/Shove,48,Vehicle Stop and Check,False
15177,23290,4268,3103,White,M,32,,,,Abuse of Authority,Vehicle Searched,48,Vehicle Stop and Check,False
15178,23290,4268,3810,White,M,33,Hispanic,Female,37,Force,Physical force,46,PD suspected C/V of violation/crime - street,False
15179,23290,4268,3810,White,M,33,Hispanic,Male,16,Discourtesy,Word,46,PD suspected C/V of violation/crime - street,False
15180,23290,4268,3810,White,M,33,,Male,,Abuse of Authority,Gun pointed/gun drawn,46,PD suspected C/V of violation/crime - street,False
15181,23290,4268,3810,White,M,33,Hispanic,Female,37,Discourtesy,Word,46,PD suspected C/V of violation/crime - street,False
15182,23290,4268,4777,White,M,35,Hispanic,Male,24,Abuse of Authority,Threat of arrest,46,PD suspected C/V of violation/crime - bldg,False
15183,23290,4268,4777,White,M,35,Hispanic,Male,24,Abuse of Authority,Question and/or stop,46,PD suspected C/V of violation/crime - bldg,False
15184,23290,4268,4777,White,M,35,Hispanic,Male,24,Abuse of Authority,Frisk and/or search,46,PD suspected C/V of violation/crime - bldg,False
15185,23290,4268,4777,White,M,35,Hispanic,Male,24,Abuse of Authority,Vehicle search,46,PD suspected C/V of violation/crime - bldg,True
15186,23290,4268,4777,White,M,35,Hispanic,Male,24,Abuse of Authority,Property damaged,46,PD suspected C/V of violation/crime - bldg,True
15187,23290,4268,6997,White,M,38,Black,Male,15,Abuse of Authority,Threat of arrest,46,PD suspected C/V of violation/crime - street,False
15188,23290,4268,9358,White,M,39,Black,Male,48,Abuse of Authority,Retaliatory arrest,52,PD suspected C/V of violation/crime - street,False
15189,23290,4268,9358,White,M,39,Black,Male,48,Abuse of Authority,Question and/or stop,52,PD suspected C/V of violation/crime - street,False
15190,23290,4268,9358,White,M,39,Black,Male,48,Force,Physical force,52,PD suspected C/V of violation/crime - street,False
15191,23290,4268,9475,White,M,39,Black,Male,34,Abuse of Authority,Question and/or stop,46,PD suspected C/V of violation/crime - street,False
15192,23290,4268,9475,White,M,39,Black,Male,34,Abuse of Authority,Search (of person),46,PD suspected C/V of violation/crime - street,False
15193,23290,4268,9881,White,M,40,Black,Male,31,Abuse of Authority,Question and/or stop,46,PD suspected C/V of violation/crime - bldg,False
15194,23290,4268,9881,White,M,40,,,,Abuse of Authority,Premises entered and/or searched,46,PD suspected C/V of violation/crime - bldg,False
15195,23290,4268,9881,White,M,40,Black,Male,31,Abuse of Authority,Strip-searched,46,PD suspected C/V of violation/crime - bldg,False
15196,23290,4268,9881,White,M,40,Hispanic,Male,31,Abuse of Authority,Strip-searched,46,PD suspected C/V of violation/crime - bldg,False
15197,23290,4268,10514,White,M,40,Black,Female,56,Force,Physical force,46,PD suspected C/V of violation/crime - street,False
15198,23290,4268,10514,White,M,40,Black,Female,22,Abuse of Authority,Threat of arrest,46,PD suspected C/V of violation/crime - street,False
15199,23290,4268,10514,White,M,40,,Female,,Abuse of Authority,Question and/or stop,46,PD suspected C/V of violation/crime - street,False
15200,23290,4268,10862,White,M,40,Black,Male,40,Abuse of Authority,Strip-searched,52,Execution of search warrant,False
15201,23290,4268,11200,White,M,40,Hispanic,Male,18,Abuse of Authority,Stop,46,PD suspected C/V of violation/crime - street,False
15202,23290,4268,11200,White,M,40,Black,Male,17,Force,Physical force,46,PD suspected C/V of violation/crime - street,False
15203,23290,4268,13939,White,M,41,Black,Female,37,Offensive Language,Gender,46,PD suspected C/V of violation/crime - bldg,False
15204,23291,1356,24547,White,M,30,Black,Male,14,Abuse of Authority,Search (of person),52,PD suspected C/V of violation/crime - street,False
15205,23291,1356,24547,White,M,30,Black,Male,14,Abuse of Authority,Stop,52,PD suspected C/V of violation/crime - street,True
15206,23291,1356,24547,White,M,30,Black,Male,14,Abuse of Authority,Frisk,52,PD suspected C/V of violation/crime - street,True
15207,23291,1356,25267,White,M,30,Black,Male,17,Abuse of Authority,Frisk,52,PD suspected C/V of violation/crime - street,False
15208,23291,1356,25267,White,M,30,Black,Male,17,Abuse of Authority,Stop,52,PD suspected C/V of violation/crime - street,False
15209,23291,1356,25267,White,M,30,Black,Male,17,Abuse of Authority,Search (of person),52,PD suspected C/V of violation/crime - street,False
15210,23291,1356,25868,White,M,31,,,,Discourtesy,Word,52,PD suspected C/V of violation/crime - auto,False
15211,23291,1356,25868,White,M,31,Black,Male,28,Force,Physical force,52,PD suspected C/V of violation/crime - auto,False
15212,23291,1356,38801,White,M,36,Black,Female,47,Abuse of Authority,Refusal to provide name/shield number,52,Other,False
15213,23291,1356,38801,White,M,36,Black,Female,47,Abuse of Authority,Threat of arrest,52,Other,False
15214,23291,1356,38801,White,M,36,,,,Abuse of Authority,Entry of Premises,52,Other,False
15215,23291,1356,38801,White,M,36,Black,Male,71,Abuse of Authority,Threat of arrest,52,Other,False
15216,23291,1356,25868,White,M,31,Black,Male,28,Abuse of Authority,Vehicle search,52,PD suspected C/V of violation/crime - auto,True
15217,23303,2603,12022,White,M,25,Black,Female,38,Force,Physical force,47,Report of other crime,False
15218,23303,2603,12022,White,M,25,Black,Male,17,Discourtesy,Word,47,Report of other crime,False
15219,23303,2603,12022,White,M,25,Black,Female,30,Force,Pepper spray,47,Report of other crime,False
15220,23303,2603,14578,White,M,26,Black,Male,41,Abuse of Authority,Threat to damage/seize property,47,Other,False
15221,23303,2603,14578,White,M,26,Black,Male,41,Abuse of Authority,Vehicle search,47,Other,True
15222,23303,2603,15433,White,M,27,Black,Male,30,Discourtesy,Action,47,PD suspected C/V of violation/crime - bldg,False
15223,23303,2603,15433,White,M,27,Black,Male,30,Force,Physical force,47,PD suspected C/V of violation/crime - bldg,False
15224,23303,2603,15573,White,M,27,Black,Male,38,Abuse of Authority,Vehicle stop,47,Other,False
15225,23303,2603,20800,White,M,29,Black,Male,57,Abuse of Authority,Refusal to show search warrant,9,Execution of search warrant,False
15226,23303,2603,21392,White,M,29,Black,Female,53,Discourtesy,Word,9,PD suspected C/V of violation/crime - street,False
15227,23303,2603,21392,White,M,29,Black,Female,53,Force,Physical force,9,PD suspected C/V of violation/crime - street,False
15228,23303,2603,21392,White,M,29,Black,Female,53,Abuse of Authority,Refusal to obtain medical treatment,9,PD suspected C/V of violation/crime - street,False
15229,23303,2603,30185,White,M,33,Black,Male,26,Offensive Language,Race,1,Other,False
15230,23303,2603,15433,White,M,27,Black,Male,30,Abuse of Authority,Stop,47,PD suspected C/V of violation/crime - bldg,False
15231,23305,5358,35515,White,M,36,,,,Abuse of Authority,Premises entered and/or searched,73,Execution of search warrant,False
15232,23305,5358,26105,White,M,32,,,,Abuse of Authority,Premises entered and/or searched,73,Report-possession/sale of narcotics,True
15233,23315,5536,1009,White,M,25,,,,Force,Push/Shove,45,Traffic Incidents/Accident/Prk Violation,False
15234,23315,5536,1009,White,M,25,,,,Force,Other - Force,45,Traffic Incidents/Accident/Prk Violation,False
15235,23315,5536,1580,White,M,28,,,,Force,Flashlight As Club,44,Dispute,True
15236,23315,5536,1580,White,M,28,,,,Force,Punch/Kick,44,Dispute,True
15237,23315,5536,1608,White,M,28,,,,Force,Dragged/Pulled,44,Dispute,False
15238,23315,5536,1608,White,M,28,,,,Force,Dragged/Pulled,44,Dispute,False
15239,23315,5536,1608,White,M,28,,,,Force,Punch/Kick,44,Dispute,False
15240,23315,5536,1608,White,M,28,,,,Force,Punch/Kick,44,Dispute,False
15241,23315,5536,1608,White,M,28,,,,Force,Radio As Club,44,Dispute,False
15242,23315,5536,1608,White,M,28,,,,Force,Radio As Club,44,Dispute,False
15243,23315,5536,1608,White,M,28,,,,Force,Punch/Kick,44,Dispute,False
15244,23315,5536,1608,White,M,28,,,,Force,Punch/Kick,44,Dispute,False
15245,23315,5536,1608,White,M,28,,,,Force,Dragged/Pulled,44,Dispute,False
15246,23315,5536,1608,White,M,28,,,,Force,Dragged/Pulled,44,Dispute,False
15247,23315,5536,1608,White,M,28,,,,Force,Radio As Club,44,Dispute,False
15248,23315,5536,1614,White,M,28,,,,Offensive Language,Black,44,Stop/Question/Frisk,False
15249,23315,5536,1614,White,M,28,,,,Abuse of Authority,Person Searched,44,Stop/Question/Frisk,False
15250,23315,5536,1614,White,M,28,,,,Discourtesy,Nasty Words,44,Stop/Question/Frisk,False
15251,23315,5536,4558,White,M,35,Hispanic,Male,17,Abuse of Authority,Threat of arrest,7,PD suspected C/V of violation/crime - street,False
15252,23315,5536,4558,White,M,35,Hispanic,Male,17,Discourtesy,Word,7,PD suspected C/V of violation/crime - street,True
15253,23315,5536,4558,White,M,35,Hispanic,Male,17,Discourtesy,Action,7,PD suspected C/V of violation/crime - street,True
15254,23315,5536,4558,White,M,35,Hispanic,Male,17,Force,Physical force,7,PD suspected C/V of violation/crime - street,True
15255,23315,5536,1608,White,M,28,,,,Force,Radio As Club,44,Dispute,False
15256,23322,4849,19333,Hispanic,M,27,Black,Female,27,Discourtesy,Word,71,Other,False
15257,23322,4849,20189,Hispanic,M,28,Black,Male,55,Abuse of Authority,Vehicle search,71,Parking violation,False
15258,23322,4849,25623,Hispanic,M,30,Black,Male,18,Force,Pepper spray,71,PD suspected C/V of violation/crime - street,False
15259,23322,4849,25623,Hispanic,M,30,Black,Male,18,Discourtesy,Word,71,PD suspected C/V of violation/crime - street,False
15260,23322,4849,31937,Hispanic,M,32,,,,Abuse of Authority,Premises entered and/or searched,81,Other,True
15261,23323,,9874,White,M,22,Black,Male,36,Force,Gun Pointed,75,Other,False
15262,23323,,13423,White,M,24,Black,Male,30,Force,Physical force,75,PD suspected C/V of violation/crime - street,False
15263,23323,,13423,White,M,24,Black,Male,30,Discourtesy,Word,75,PD suspected C/V of violation/crime - street,False
15264,23323,,14345,White,M,24,Black,Male,32,Force,Physical force,75,PD suspected C/V of violation/crime - street,False
15265,23323,,18001,White,M,26,,,,Abuse of Authority,Premises entered and/or searched,73,PD suspected C/V of violation/crime - bldg,True
15266,23323,,26404,White,M,29,,,,Abuse of Authority,Premises entered and/or searched,75,PD suspected C/V of violation/crime - street,False
15267,23323,,26404,White,M,29,Black,Female,47,Abuse of Authority,Threat to damage/seize property,75,PD suspected C/V of violation/crime - street,False
15268,23323,,27811,White,M,30,Black,Male,33,Force,Physical force,113,Other violation of VTL,False
15269,23323,,27811,White,M,30,Black,Male,33,Discourtesy,Word,113,Other violation of VTL,False
15270,23323,,27811,White,M,30,Black,Male,33,Abuse of Authority,Vehicle stop,113,Other violation of VTL,False
15271,23323,,27851,White,M,30,Black,Female,52,Abuse of Authority,Stop,113,PD suspected C/V of violation/crime - street,False
15272,23323,,28508,White,M,30,Black,Male,81,Abuse of Authority,Stop,113,PD suspected C/V of violation/crime - street,False
15273,23323,,29534,White,M,31,Black,Male,22,Discourtesy,Word,113,Other,False
15274,23323,,29534,White,M,31,Black,Male,22,Force,Physical force,113,Other,False
15275,23323,,29675,White,M,29,Hispanic,Female,44,Force,Physical force,73,Execution of search warrant,False
15276,23323,,29880,White,M,31,Black,Male,46,Abuse of Authority,Stop,113,Other,True
15277,23323,,29880,White,M,31,Black,Male,46,Discourtesy,Word,113,Other,False
15278,23323,,29880,White,M,31,Black,Male,46,Abuse of Authority,Seizure of property,113,Other,True
15279,23323,,29880,White,M,31,Black,Male,46,Force,Physical force,113,Other,False
15280,23323,,30090,White,M,31,Black,Male,27,Force,Physical force,113,PD suspected C/V of violation/crime - street,False
15281,23323,,30090,White,M,31,Black,Male,27,Abuse of Authority,Stop,113,PD suspected C/V of violation/crime - street,False
15282,23323,,30261,White,M,31,Black,Male,30,Discourtesy,Word,113,Execution of arrest/bench warrant,False
15283,23323,,30261,White,M,31,,,,Abuse of Authority,Premises entered and/or searched,113,Execution of arrest/bench warrant,False
15284,23323,,30261,White,M,31,,,,Abuse of Authority,Premises entered and/or searched,113,Execution of arrest/bench warrant,False
15285,23323,,30261,White,M,31,Black,Male,30,Force,Physical force,113,Execution of arrest/bench warrant,False
15286,23323,,31330,White,M,31,,,,Abuse of Authority,Premises entered and/or searched,113,Execution of arrest/bench warrant,False
15287,23323,,31330,White,M,31,Black,Female,29,Discourtesy,Word,113,Execution of arrest/bench warrant,False
15288,23323,,35366,White,M,33,,,,Abuse of Authority,Premises entered and/or searched,61,PD suspected C/V of violation/crime - street,False
15289,23323,,35366,White,M,33,White,Female,54,Abuse of Authority,Threat of arrest,61,PD suspected C/V of violation/crime - street,False
15290,23323,,37739,White,M,34,Hispanic,Female,41,Abuse of Authority,Threat of arrest,60,Execution of search warrant,False
15291,23323,,37739,White,M,34,Hispanic,Female,41,Discourtesy,Word,60,Execution of search warrant,False
15292,23323,,37739,White,M,34,White,Male,59,Abuse of Authority,Threat of force (verbal or physical),60,Execution of search warrant,False
15293,23323,,38009,White,M,34,Other Race,Female,20,Force,Physical force,60,Execution of search warrant,False
15294,23323,,38009,White,M,34,,,,Abuse of Authority,Premises entered and/or searched,60,Execution of search warrant,False
15295,23323,,38009,White,M,34,Black,Male,24,Force,Gun as club,60,Execution of search warrant,False
15296,23323,,38009,White,M,34,Black,Male,24,Discourtesy,Word,60,Execution of search warrant,False
15297,23323,,29534,White,M,31,Black,Male,22,Discourtesy,Action,113,Other,False
15298,23323,,30090,White,M,31,Black,Male,27,Abuse of Authority,Refusal to provide name/shield number,113,PD suspected C/V of violation/crime - street,False
15299,23323,,37739,White,M,34,White,Male,59,Discourtesy,Word,60,Execution of search warrant,False
15300,23324,6954,17704,Black,M,30,Hispanic,Male,17,Force,Physical force,14,PD suspected C/V of violation/crime - street,False
15301,23324,6954,21170,Black,M,31,Black,Male,41,Abuse of Authority,Threat of force (verbal or physical),79,PD suspected C/V of violation/crime - street,False
15302,23324,6954,21170,Black,M,31,Black,Male,41,Abuse of Authority,Threat to damage/seize property,79,PD suspected C/V of violation/crime - street,False
15303,23324,6954,21170,Black,M,31,Black,Male,20,Discourtesy,Word,79,PD suspected C/V of violation/crime - street,False
15304,23324,6954,30043,Black,M,35,Hispanic,Male,22,Abuse of Authority,Stop,94,PD suspected C/V of violation/crime - street,False
15305,23324,6954,30043,Black,M,35,Hispanic,Male,22,Force,Physical force,94,PD suspected C/V of violation/crime - street,False
15306,23324,6954,34135,Black,M,36,Refused,Male,33,Abuse of Authority,Stop,73,PD suspected C/V of violation/crime - street,True
15307,23324,6954,34135,Black,M,36,Refused,Male,33,Abuse of Authority,Refusal to provide name/shield number,73,PD suspected C/V of violation/crime - street,False
15308,23324,6954,34407,Black,M,37,Black,Male,22,Abuse of Authority,Other,73,PD suspected C/V of violation/crime - bldg,True
15309,23324,6954,34407,Black,M,37,Black,Male,22,Abuse of Authority,Stop,73,PD suspected C/V of violation/crime - bldg,True
15310,2333,27303,38530,Black,M,47,Asian,Female,25,Abuse of Authority,Refusal to provide name/shield number,26,Report-dispute,False
15311,2333,27303,38530,Black,M,47,Asian,Female,25,Force,Physical force,26,Report-dispute,False
15312,2333,27303,38530,Black,M,47,Asian,Female,25,Abuse of Authority,Threat of arrest,26,Report-dispute,False
15313,2333,27303,38530,Black,M,47,White,Female,,Discourtesy,Word,26,Report-dispute,True
15314,23341,2580,25591,White,M,25,Hispanic,Male,21,Abuse of Authority,Question,18,Other violation of VTL,False
15315,23341,2580,25591,White,M,25,Hispanic,Male,21,Force,Physical force,18,Other violation of VTL,False
15316,23341,2580,25591,White,M,25,Hispanic,Male,21,Abuse of Authority,Refusal to provide name/shield number,18,Other violation of VTL,True
15317,23341,2580,32516,White,M,28,,,,Abuse of Authority,Premises entered and/or searched,75,C/V telephoned PCT,False
15318,23341,2580,25591,White,M,25,Hispanic,Male,21,Abuse of Authority,Vehicle search,18,Other violation of VTL,True
15319,23342,1667,20655,Hispanic,M,33,Hispanic,Male,26,Abuse of Authority,Search (of person),108,Moving violation,True
15320,23342,1667,22798,Hispanic,M,34,Hispanic,Male,40,Discourtesy,Word,108,PD suspected C/V of violation/crime - street,False
15321,23342,1667,22798,Hispanic,M,34,Hispanic,Male,40,Abuse of Authority,Refusal to provide name/shield number,108,PD suspected C/V of violation/crime - street,False
15322,2335,3407,10467,White,M,27,Black,Female,34,Force,Gun Pointed,32,Other,False
15323,2335,3407,10467,White,M,27,Black,Female,34,Abuse of Authority,Vehicle stop,32,Other,False
15324,2335,3407,14881,White,M,29,Black,Male,40,Abuse of Authority,Search (of person),32,PD suspected C/V of violation/crime - auto,True
15325,2335,3407,14881,White,M,29,Black,Male,40,Abuse of Authority,Frisk,32,PD suspected C/V of violation/crime - auto,True
15326,2335,3407,20852,White,M,31,Black,Male,27,Abuse of Authority,Stop,32,PD suspected C/V of violation/crime - street,False
15327,2335,3407,20852,White,M,31,Black,Male,27,Abuse of Authority,Vehicle search,32,PD suspected C/V of violation/crime - street,False
15328,2335,3407,20852,White,M,31,Black,Male,27,Abuse of Authority,Search (of person),32,PD suspected C/V of violation/crime - street,False
15329,2335,3407,27242,White,M,34,Black,Male,40,Abuse of Authority,Refusal to provide name/shield number,32,PD suspected C/V of violation/crime - auto,False
15330,2335,3407,27242,White,M,34,Black,Male,40,Abuse of Authority,Vehicle search,32,PD suspected C/V of violation/crime - auto,True
15331,2335,3407,30745,White,M,35,Black,Male,47,Abuse of Authority,Frisk,32,PD suspected C/V of violation/crime - street,True
15332,2335,3407,30745,White,M,35,Black,Male,47,Abuse of Authority,Search (of person),32,PD suspected C/V of violation/crime - street,False
15333,2335,3407,30745,White,M,35,Black,Male,47,Force,Physical force,32,PD suspected C/V of violation/crime - street,False
15334,2335,3407,36241,White,M,38,Hispanic,Male,36,Discourtesy,Word,50,Other violation of VTL,False
15335,2335,3407,36241,White,M,38,Hispanic,Male,36,Abuse of Authority,Strip-searched,50,Other violation of VTL,True
15336,23357,1418,9957,White,M,23,Black,Male,29,Force,Physical force,71,Report-domestic dispute,False
15337,23357,1418,14073,White,M,25,Black,Female,49,Abuse of Authority,Threat of arrest,71,Report-gun possession/shots fired,False
15338,23357,1418,14073,White,M,25,Black,,15,Force,Physical force,71,Report-gun possession/shots fired,False
15339,23357,1418,14073,White,M,25,Black,Female,49,Discourtesy,Word,71,Report-gun possession/shots fired,False
15340,23357,1418,14073,White,M,25,Black,,15,Discourtesy,Word,71,Report-gun possession/shots fired,False
15341,23357,1418,15626,White,M,26,Black,Male,33,Force,Physical force,71,PD suspected C/V of violation/crime - bldg,False
15342,23357,1418,15626,White,M,26,Black,Male,33,Discourtesy,Word,71,PD suspected C/V of violation/crime - bldg,False
15343,23357,1418,20189,White,M,28,Black,Male,37,Discourtesy,Word,71,Parking violation,False
15344,23357,1418,20189,White,M,28,Black,Male,55,Offensive Language,Ethnicity,71,Parking violation,False
15345,23357,1418,20189,White,M,28,Black,Male,55,Discourtesy,Word,71,Parking violation,False
15346,23357,1418,20189,White,M,28,Black,Male,55,Abuse of Authority,Refusal to provide name/shield number,71,Parking violation,False
15347,23357,1418,20189,White,M,28,Black,Male,55,Abuse of Authority,Vehicle search,71,Parking violation,False
15348,23357,1418,20189,White,M,28,Black,Male,55,Abuse of Authority,Frisk,71,Parking violation,True
15349,23365,323,3269,Black,M,28,,,,Force,Push/Shove,67,Report of Disturbance/Noise Complaint,False
15350,23365,323,4532,Black,M,30,Black,Male,14,Force,Physical force,67,Other,False
15351,23365,323,4532,Black,M,30,Black,Male,14,Abuse of Authority,Frisk and/or search,67,Other,False
15352,23365,323,4532,Black,M,30,Black,Male,14,Discourtesy,Word,67,Other,False
15353,23365,323,5762,Black,M,32,Black,Male,20,Force,Physical force,67,Other,False
15354,23365,323,7378,Black,M,33,Black,Male,34,Abuse of Authority,Vehicle search,67,PD suspected C/V of violation/crime - auto,True
15355,23365,323,7383,Black,M,33,Hispanic,Male,24,Abuse of Authority,Question and/or stop,67,PD suspected C/V of violation/crime - street,False
15356,23365,323,7383,Black,M,33,Hispanic,Male,24,Discourtesy,Word,67,PD suspected C/V of violation/crime - street,False
15357,23365,323,7383,Black,M,33,Hispanic,Male,24,Force,Chokehold,67,PD suspected C/V of violation/crime - street,False
